39.8484,-121.3933,CAS236001
39.86297222,-121.1848528,CAS227670
39.86297222,-121.1848528,CAS227673
39.86466667,-120.9993611,SM429
39.8708333,-120.4071667,MVZ100306
39.8708333,-120.4071667,MVZ100307
39.88820833,-121.2945,CAS234602
39.89188889,-121.0216111,CAS227658
39.94275833,-121.1351222,SM437
39.95577778,-121.2369722,CAS234593
39.956939,-121.034986,CAS206053
39.95894444,-121.1358889,SM440
39.97191667,-120.7624167,SM456
39.97191667,-120.7624167,SM457
39.97191667,-120.7624167,SM459
39.97191667,-120.7624167,SM458
40.06,-121.469,SM210
